"","game_id","play_id","koe","kicker_player_id","kicker_player_name","pred_class","pred_prob","fg_made"
"4377","2003_11_STL_CHI",1884,-2.62616412952836,"00-0019490","P.Edinger","TRUE",0.87538804317612,FALSE
"4378","2003_11_STL_CHI",3619,0.835952595371675,"00-0017693","J.Wilkins","TRUE",0.721349134876108,TRUE
"4379","2003_11_STL_CHI",4510,0.286319595461523,"00-0017693","J.Wilkins","TRUE",0.904560134846159,TRUE
"4380","2003_11_WAS_CAR",511,-2.12613279633751,"00-0006662","J.Hall","TRUE",0.708710932112505,FALSE
"4381","2003_11_WAS_CAR",913,0.144247562383922,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.951917479205359,TRUE
"4382","2003_11_WAS_CAR",1443,0.119177236766626,"00-0006662","J.Hall","TRUE",0.960274254411125,TRUE
"4383","2003_11_WAS_CAR",1851,-2.06304411086474,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.687681370288246,FALSE
"4384","2003_11_WAS_CAR",2541,-1.56782298258767,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.522607660862557,FALSE
"4385","2003_11_WAS_CAR",3147,0.15859055670028,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.947136481099907,TRUE
"4386","2003_12_CAR_DAL",188,0.126393230003568,"32013030-2d30-3032-3039-3732ff34bbe7","B.Cundiff","TRUE",0.957868923332144,TRUE
"4387","2003_12_CAR_DAL",539,0.733964089755782,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.755345303414739,TRUE
"4388","2003_12_CAR_DAL",3342,-1.95622840767602,"32013030-2d30-3032-3039-3732ff34bbe7","B.Cundiff","TRUE",0.652076135892006,FALSE
"4389","2003_12_CAR_DAL",3475,-1.74432029041874,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.581440096806247,FALSE
"4390","2003_12_CAR_DAL",3807,-2.26603591024422,"32013030-2d30-3032-3039-3732ff34bbe7","B.Cundiff","TRUE",0.755345303414739,FALSE
"4391","2003_12_CAR_DAL",4049,0.319892766666313,"32013030-2d30-3030-3930-32389d1a90ad","J.Kasay","TRUE",0.893369077777896,TRUE
"4392","2003_12_CHI_DEN",708,0.391975320796811,"00-0019490","P.Edinger","TRUE",0.869341559734396,TRUE
"4393","2003_12_CHI_DEN",1394,-2.30361923586911,"00-0004811","J.Elam","TRUE",0.767873078623036,FALSE
"4394","2003_12_CHI_DEN",1608,0.15743512657069,"00-0019490","P.Edinger","TRUE",0.947521624476437,TRUE
"4395","2003_12_CHI_DEN",1893,1.65045130307575,"00-0019490","P.Edinger","FALSE",0.449849565641417,TRUE
"4396","2003_12_CHI_DEN",2111,0.190022591201215,"00-0004811","J.Elam","TRUE",0.936659136266262,TRUE
"4397","2003_12_CHI_DEN",3120,1.1343633346984,"00-0019490","P.Edinger","TRUE",0.621878888433865,TRUE
"4398","2003_12_CIN_SD",1366,1.01720328896535,"00-0002975","S.Christie","TRUE",0.66093223701155,TRUE
"4399","2003_12_CIN_SD",1720,0.16193093413634,"00-0002975","S.Christie","TRUE",0.946023021954553,TRUE
"4400","2003_12_CIN_SD",2890,0.438278465663041,"32013030-2d30-3031-3935-33361f008d8d","S.Graham","TRUE",0.85390717811232,TRUE
"4401","2003_12_CIN_SD",3663,0.951202561131603,"32013030-2d30-3031-3935-33361f008d8d","S.Graham","TRUE",0.682932479622799,TRUE
"4402","2003_12_DET_MIN",1880,-2.40371813898147,"32013030-2d30-3030-3638-3030809874ec","J.Hanson","TRUE",0.801239379660489,FALSE
"4403","2003_12_DET_MIN",3357,0.107661685806125,"00-0021080","A.Elling","TRUE",0.964112771397958,TRUE
"4404","2003_12_IND_BUF",1330,0.132529624504276,"00-0016830","M.Vanderjagt","TRUE",0.955823458498575,TRUE
"4405","2003_12_IND_BUF",2407,-1.9901857427367,"32013030-2d30-3031-3933-313071fe069e","R.Lindell","TRUE",0.663395247578898,FALSE
"4406","2003_12_JAX_NYJ",485,0.427806334487081,"00-0001759","D.Brien","TRUE",0.857397888504306,TRUE
"4407","2003_12_JAX_NYJ",1128,-2.57219366551292,"00-0021462","S.Marler","TRUE",0.857397888504306,FALSE
"4408","2003_12_JAX_NYJ",1444,0.130361178557794,"00-0021462","S.Marler","TRUE",0.956546273814069,TRUE
